transcript_name	raw	est_count	tpm
ENST00000387347.2	0.02674529431662988	135225.99999959988	26745.294316629883
ENST00000362079.2	0.014368084916553727	72645.99999978505	14368.084916553727
ENST00000361227.2	0.011282880547237846	57046.99999983121	11282.880547237846
ENST00000361381.2	0.010377037943687908	52466.99910482829	10377.037943687908
ENST00000361390.2	0.009186191559197634	46445.999998137704	9186.191559197634
ENST00000361789.2	0.00798941153269537	40394.999999880485	7989.411532695371
ENST00000361739.1	0.00788633098512517	39873.81784496886	7886.33098512517
ENST00000361453.3	0.0071204765241145666	36001.60637785037	7120.476524114567
ENST00000361899.2	0.006872625933953248	34748.457188005195	6872.625933953248
ENST00000456586.5	0.0055675686259530795	28149.99999991671	5567.568625953079
ENST00000361624.2	0.00509406147971016	25755.91614353371	5094.06147971016
ENST00000514057.1	0.004387114097153192	22181.542811851046	4387.114097153192
ENST00000567815.5	0.00380726997108756	19249.812060906766	3807.26997108756
ENST00000439189.1	0.003723546848046444	18826.50234136164	3723.546848046444
ENST00000414273.1	0.0036095133708717135	18249.94144052323	3609.5133708717135
ENST00000501597.3	0.003591357203160891	18158.142640114078	3591.357203160891
ENST00000651669.1	0.0035571097791386288	17984.98536968011	3557.1097791386287
ENST00000451311.7	0.003536359854813392	17880.072362046783	3536.3598548133923
ENST00000406022.6	0.003511647863550128	17755.126878516305	3511.6478635501276
ENST00000439602.7	0.003493573695891349	17663.742675864287	3493.573695891349
ENST00000343262.9	0.003479605283867381	17593.1174487875	3479.6052838673813
ENST00000321153.9	0.0033499337671909976	16937.489572480084	3349.9337671909975
ENST00000357790.5	0.0033065972559022366	16718.377267857853	3306.5972559022366
ENST00000379060.8	0.002855343926190409	14436.810198861762	2855.3439261904086
ENST00000274065.9	0.0028166509919296374	14241.176130812706	2816.6509919296373
ENST00000233143.6	0.002816616156383581	14240.999999957863	2816.6161563835813
ENST00000409733.5	0.002800365307637191	14158.834619889249	2800.3653076371907
ENST00000222247.10	0.002758034083986167	13944.805116917687	2758.034083986167
ENST00000396651.8	0.002709968158828937	13701.780578905747	2709.9681588289372
ENST00000361575.4	0.002622591828779319	13259.999999960766	2622.5918287793193
ENST00000270625.7	0.0025891507227884373	13090.919527516766	2589.150722788437
ENST00000530022.5	0.0025855172604444866	13072.548498463773	2585.5172604444865
ENST00000380384.5	0.002540036298189212	12842.593706076634	2540.0362981892117
ENST00000287038.8	0.002500395031490676	12642.164805683968	2500.395031490676
ENST00000464216.1	0.002486225997915953	12570.525222604918	2486.225997915953
ENST00000230050.4	0.002393954520540235	12103.994450804303	2393.9545205402346
ENST00000309311.7	0.0023913844496056373	12090.999999964226	2391.384449605637
ENST00000568588.5	0.0023009969237964348	11633.994613508668	2300.9969237964347
ENST00000245857.9	0.0022855707386689158	11555.99878794953	2285.570738668916
ENST00000435983.5	0.0022665265402958806	11459.710045014172	2266.5265402958807
ENST00000394077.8	0.002158929244350558	10915.690907695793	2158.929244350558
ENST00000389680.2	0.002064252708670419	10436.99999996912	2064.252708670419
ENST00000343986.9	0.0020307699186397255	10267.708770227	2030.7699186397256
